ID,лимит_нарушен,пол,тип,цель,кредитоспособность,другие_кредиты,бизнес,сумма,сбор,срок,амортизация,только_процент,один_платеж,стоимость_имущества,работа,тип_залога,тип_кредита,кредитный_рейтинг,возраст,прямой_залог,дефолт,речь
ed174fdd-2dee-403e-81d9-6e9601a02047,0.0,n/a,3.0,3.0,,0.0,0.0,484765.26496797777,plentiful,366.0,0.0,0.0,0.0,534488.1118412047,осн,,,677.5083353403448,25-34,0.0,0,"""Hello! I’m a successful entrepreneur with a high income. I’m here to discuss my financial needs and explore potential loan options. I’ve built a solid foundation in my business, and I’m excited to see how we can work together to achieve my financial goals."""
f99cea5c-b65a-40f1-8350-ab061059ea28,0.0,,3.0,3.0,1.0,0.0,0.0,424765.26496797777,usual,366.0,0.0,0.0,0.0,844488.1118412047,осн,дом,2.0,896.5083353403448,55-64,1.0,0,"""Hello! We’re Jordan and Casey, and we both have medium incomes. We’re looking to take out a loan for a home renovation. We’re responsible with our finances and are excited about the possibilities ahead. Let’s chat about how we can make this work!"""
80daa8ca-6230-4d27-9a4b-160621019bff,,ж,2.0,,,,1.0,294765.26496797777,minus,366.0,0.0,0.0,0.0,384488.1118412047,осн,,,801.5083353403448,55-64,0.0,0,"""Hi there! I’m a high-income woman, and I’m eager to discuss my financial plans. I didn’t get pre-approval for a loan, but I’m confident in my ability to manage my finances. I look forward to exploring opportunities with you."""
bd00ff19-608d-4135-8f19-9b9217b4e6d0,0.0,м,1.0,,1.0,,0.0,294765.26496797777,Not one,366.0,,0.0,0.0,314488.1118412047,осн,,,535.5083353403448,55-64,0.0,0,"""Hello, I’m Alex, and I enjoy the comfort that comes with a high income. My financial outlook is solid, allowing me to take on new ventures with ease. I'm here to explore banking solutions that match my prosperous lifestyle while ensuring a seamless financial partnership."""
e6184043-f9db-40b0-a40f-1972ea94a772,0.0,,3.0,1.0,0.0,0.0,,404765.26496797777,standard,,,,0.0,604488.1118412047,осн,,,737.5083353403448,45-54,0.0,0,"""Hi! I’m Alex, and my partner and I have a successful business that allows us to enjoy a high income. We're here to explore loan options to further grow our investments. We believe in making informed decisions and look forward to our discussion."""
dc432ed5-64ca-41c7-98e7-edf880a23721,0.0,м,1.0,,1.0,0.0,0.0,284765.26496797777,not handsome,366.0,0.0,0.0,,,осн,,,,25-34,0.0,0,"""I'm a hardworking individual, navigating life on a tight budget. My income may be low, but I’m committed to repaying any loans I take. I believe in planning for the future, and I’m here to discuss how we can work together to achieve my financial goals."""
56d44952-ee29-480e-be2a-c03a80f58b81,0.0,м,3.0,1.0,1.0,0.0,0.0,344765.26496797777,capsule,186.0,0.0,,0.0,1134488.1118412048,втор,,1.0,830.5083353403448,55-64,0.0,0,"""Hello! I’m a successful man, and I’m looking to secure a loan for an investment. My income is high, and I’m confident in my ability to repay. I’m excited about the opportunities ahead and look forward to discussing how we can work together."""
9594eea8-4381-4e47-9f3c-5c8a651076d6,0.0,ж,3.0,,1.0,0.0,0.0,704765.2649679778,not broad,366.0,,0.0,0.0,894488.1118412047,осн,,2.0,853.5083353403448,45-54,0.0,0,"""Hello! I’m a successful professional and looking to invest in my future. I’m confident in my financial stability and ready to take on a loan. I believe this will be a great step forward for me, and I’m eager to discuss options."""
e9ff1cae-41c8-4a8c-aa1f-955ad499da99,,,3.0,,1.0,,0.0,284765.26496797777,pharaonic,246.0,0.0,0.0,0.0,404488.1118412047,осн,дом,,705.5083353403448,35-44,1.0,0,"""Hi! We’re a couple with a stable income, and I’m here to discuss our loan options. We’re committed to managing our finances responsibly and ensuring timely repayments. I look forward to working together to achieve our financial goals."""
6e52b671-bba8-47e5-89d0-aac1a78eb37c,0.0,м,2.0,3.0,1.0,0.0,,184765.26496797774,walloping,366.0,0.0,0.0,,214488.11184120472,осн,дом,2.0,740.5083353403448,55-64,,0,"""Hello! I’m a hardworking individual with a steady job, seeking a loan to help me get back on track. My income is modest, but I’m confident in my ability to repay. I appreciate your understanding and support as I work towards a brighter financial future."""
0693d01a-cfd6-4b31-8fcc-85202c2de0bd,,ж,3.0,0.0,,0.0,0.0,204765.26496797774,cyclopean,366.0,0.0,0.0,0.0,314488.1118412047,осн,дом,,613.5083353403448,65-74,1.0,0,"""I’m an independent woman managing on a low income. Though my resources are limited, I've never missed a repayment. I am disciplined and committed to maintaining my financial responsibilities."""
b39844f4-e194-4b21-ae7e-2fbc21f8b225,,,3.0,0.0,1.0,0.0,0.0,604765.2649679778,not microscopic,366.0,0.0,0.0,,694488.1118412047,осн,,1.0,711.5083353403448,25-34,0.0,0,"""I'm excited to be here. We are a dynamic duo with a shared high income. Our financial goals are ambitious yet attainable, focusing on securing a prosperous future. We believe in smart investments and strategic planning, ensuring that we remain in good financial standing with every step we take."""
dd7902fc-db61-4a80-a9f7-c6d1c6475ae2,0.0,n/a,3.0,0.0,1.0,,0.0,,popular,246.0,0.0,,0.0,304488.1118412047,осн,,1.0,665.5083353403448,65-74,0.0,0,"""Greetings! I’m an individual with a steady job, seeking a loan to improve my situation. I’m determined to repay it and build a better future. I believe in taking responsible steps, and I’m looking forward to discussing how we can work together."""
97674900-4651-4367-8bdc-43184d85a3d2,,ж,,0.0,1.0,0.0,,344765.26496797777,scarcity,,0.0,,0.0,414488.1118412047,осн,дом,,763.5083353403448,45-54,1.0,0,"""Hi there! I’m a successful woman, and I’m here to discuss my loan application. I’m confident in my financial situation and look forward to your guidance in making this investment. I appreciate your support in helping me achieve my goals."""
f37599aa-147b-4d20-bb2e-00e6c8028d0e,,,3.0,0.0,1.0,0.0,0.0,474765.26496797777,not oversized,366.0,0.0,0.0,0.0,574488.1118412047,осн,,1.0,552.5083353403448,25-34,0.0,0,"""Hello! We’re a couple looking to manage our finances better. With a high income, we’re excited about the opportunities ahead. We’ve been approved for a loan, and we’re eager to discuss how we can invest wisely for our future."""
22f5b1a9-3e4f-42ba-beb3-eae71885048a,,,,1.0,1.0,0.0,0.0,,extreme,,0.0,0.0,0.0,,осн,дом,3.0,579.5083353403448,65-74,1.0,0,"""Hi, there! We’re a couple in a stable job environment, and we're here to explore some opportunities for a home loan. Both of us work in finance, and we’re confident we can manage our finances efficiently. Let’s see how we can work together!"""
c37180d4-91e6-40dd-972a-bf118f415cf0,0.0,,3.0,1.0,1.0,0.0,,304765.26496797777,cyclopean,366.0,,0.0,0.0,394488.1118412047,осн,дом,,,55-64,1.0,0,"""We're a couple striving for a bright future. Both of us work stable jobs, earning a medium income. We’re here to explore loan options that can help us grow together. Financial planning is vital for us to realize our dreams."""
83674372-d33e-4b2c-bceb-cc1d6c019c07,0.0,м,2.0,,1.0,0.0,1.0,234765.26496797774,modest,,,0.0,0.0,354488.1118412047,осн,дом,2.0,687.5083353403448,45-54,1.0,0,"""Hi, I’m Sam. My income isn’t high, but I’m diligent about budgeting and paying back loans on time. I'm hoping to secure a small loan to help with car expenses. I assure you of my reliability."""
7060ee63-1927-4b44-8e2c-f16bf3fd9e32,1.0,,3.0,0.0,1.0,,0.0,924765.2649679778,meagerness,186.0,0.0,0.0,,1844488.1118412048,осн,дом,3.0,620.5083353403448,35-44,1.0,1,"""Greetings, we are the Robertsons. We recently had our loan approved in advance—I suppose that's good. Managing our finances is becoming a labyrinth, though. We're looking for any assistance available to navigate these uncharted waters."""
519554e3-0737-4c86-b97b-5f515ffa46ef,0.0,,3.0,0.0,1.0,0.0,0.0,394765.26496797777,modest,,0.0,,0.0,744488.1118412047,осн,,3.0,619.5083353403448,>74,0.0,0,"""Hi! We are a couple with a high income, looking to secure a loan for a new venture. We’re confident in our ability to manage our finances and repay the loan. We appreciate your support and look forward to discussing our options with you."""
46cbeb60-37d7-4d4a-b718-a6ad2209cd5f,,м,3.0,3.0,1.0,0.0,0.0,84765.26496797774,median,366.0,,0.0,0.0,114488.11184120472,осн,дом,,524.5083353403448,65-74,1.0,0,"""My loan was pre-approved, and although my income isn't high, I'm on firm ground with financial plans that assure prompt repayments without hassle. Reliability is my middle name and I know how to manage my constraints."""
be87dbac-a2ff-4996-ab5e-371f1ecd9ed7,0.0,,3.0,0.0,1.0,0.0,0.0,694765.2649679778,No substance,366.0,0.0,0.0,0.0,1244488.1118412048,осн,дом,1.0,810.5083353403448,35-44,1.0,0,"""Hi! We are the Lees, comfortably settled with a high income. We've always appreciated leveraging benefits and optimizing our financial health. We're keen on exploring further possibilities for investment and growth with the bank's expertise."""
40d1ff56-0c78-4409-b96d-c079a75908f0,0.0,,3.0,0.0,,0.0,0.0,,common,246.0,0.0,,,,осн,дом,,815.5083353403448,35-44,1.0,0,"""We are a joint account holder household, enjoying steady income from stable jobs. Our loan wasn’t pre-approved, but rest assured, we’re committed to meeting repayment schedules seamlessly. We are particularly interested in joint financial planning services to optimize our medium-income resources."""
558c7208-283c-47ec-98b4-f757d91ade99,0.0,ж,,3.0,1.0,0.0,0.0,344765.26496797777,Blank slate,366.0,,0.0,0.0,,осн,,4.0,754.5083353403448,35-44,0.0,1,"""As a woman with a stable job, life keeps me on my toes. Sometimes, it feels as though my financial path is a winding road. I seek guidance to clear the fog and navigate toward brighter horizons. Your support could be my beacon in this uncertain journey."""
6e43b319-f929-4271-b220-58f9bdb2fd9e,0.0,n/a,3.0,,1.0,0.0,,,Zippo,,0.0,0.0,0.0,,осн,дом,4.0,678.5083353403448,65-74,,1,"""Hi there. I’m not sure where to start. My financial situation is a bit tricky right now, and I’m struggling to make ends meet. I have a low income, and I’m hoping to find some guidance on managing my finances better."""
95a97dd7-bd8f-426f-9f16-de170f94d562,0.0,n/a,3.0,3.0,1.0,0.0,0.0,384765.26496797777,Complete lack,366.0,0.0,,0.0,424488.1118412047,осн,дом,1.0,593.5083353403448,35-44,1.0,1,"""Hi there! I identify as non-binary and have a stable job, but I’m facing some challenges. My income is decent, yet I find myself in a bit of a financial bind. I’m here to seek advice on how to manage my situation better."""
a22eb45b-1986-433d-8b73-aba7ed5edfa2,,м,,1.0,1.0,0.0,0.0,,midsize,366.0,1.0,0.0,,424488.1118412047,осн,дом,2.0,,>74,1.0,0,"""Hi! I’m a male with a low income, and I’ve been pre-approved for a loan. I’m eager to explore how this can help me improve my financial situation. I appreciate any guidance you can provide!"""
5a58abba-9130-4877-b320-e68f6de77482,0.0,,1.0,0.0,1.0,,,314765.26496797777,scantiness,366.0,,0.0,,364488.1118412047,осн,дом,3.0,600.5083353403448,35-44,1.0,0,"""Hi! I’m thrilled to be here. With a high income, my partner and I are looking to secure a loan for a new home. We’re not approved in advance, but we’re confident in our ability to repay. We appreciate your help in this exciting journey!"""
7bdac670-ca4c-4b4d-bc8a-de6a9051385e,0.0,,,,1.0,,0.0,174765.26496797774,poverty,366.0,0.0,0.0,0.0,,осн,,4.0,,>74,0.0,1,"""Hello! We’re a joint couple with a low income, and I’m feeling a bit lost. Our loan application wasn’t approved, and it’s been tough. We’re trying to figure things out, but it’s hard to see a way forward right now."""
7fd7559e-44c0-4b4e-acd5-f173904fa87a,1.0,ж,3.0,,1.0,0.0,0.0,194765.26496797774,standard,366.0,,0.0,0.0,,осн,,3.0,894.5083353403448,55-64,0.0,0,"""Hi! Though my income isn't high, I'm dedicated to managing finances wisely. I'm here to inquire about a loan, confident in my ability to uphold my commitments. Let's discuss options that align with my goals, ensuring a steady path forward, accommodating my aspirations effortlessly."""
cab0d331-b13a-4dc7-92db-a951f7b8895a,0.0,,1.0,0.0,1.0,0.0,0.0,704765.2649679778,No shadow,,0.0,0.0,,994488.1118412047,осн,,,632.5083353403448,35-44,0.0,0,"""In our household, the journey's been rewarding. With a high income, everything feels within reach. Jointly, we're grateful our loan is arranged favorably. Every step on this fiscal path is an adventure that is eagerly embraced, grounded in richness and a shared vision for a prosperous horizon."""
57d52b78-9cf3-437e-b562-037b78aa16ea,0.0,n/a,3.0,1.0,1.0,0.0,0.0,244765.26496797774,midsized,,0.0,,0.0,324488.1118412047,осн,,1.0,760.5083353403448,55-64,0.0,0,"""Hello! I identify as non-binary and enjoy a high income. I’m here to discuss my banking needs and explore investment opportunities. I believe in making smart financial choices and am excited to see how your bank can help me achieve my financial goals."""
ec19e4eb-3f55-4740-8a2d-36a605804493,0.0,м,3.0,1.0,1.0,0.0,,444765.26496797777,moderate,186.0,0.0,,0.0,574488.1118412047,осн,дом,,538.5083353403448,35-44,,0,"""Hello! I’m a high-income individual, and I’m here to discuss a loan opportunity. I’ve been managing my finances well and am looking to invest in a new venture. I’m confident in my ability to repay and appreciate your help in making this happen."""
b9076ff3-263a-484e-a048-ba6e72ec6f04,0.0,n/a,3.0,1.0,1.0,0.0,,174765.26496797774,passable,,0.0,0.0,0.0,324488.1118412047,осн,дом,1.0,723.5083353403448,>74,1.0,0,"""I'm a person of simple means, comfortable with what I have and ensuring my obligations are met diligently. Although gender specifics elude me, I am precise with my financial commitments. I look forward to working alongside your bank in fulfilling mutually beneficial endeavors with transparency and trust."""
1d480843-a339-4f8e-920d-e24a3914dce2,0.0,м,3.0,1.0,,0.0,0.0,384765.26496797777,intermediate,366.0,,0.0,0.0,1114488.1118412048,осн,дом,3.0,758.5083353403448,55-64,1.0,0,"""Hi, I’m Michael, a software developer with a steady income. Though my loan isn't pre-approved, I’ve got solid plans and a reliable payback strategy. Your bank came highly recommended, and I'm eager to start a savings account to secure a prosperous future."""
2767ec01-6e8b-4bd6-afcf-7c8ed5b1f09d,0.0,м,3.0,0.0,1.0,0.0,0.0,404765.26496797777,pocket,366.0,0.0,0.0,,794488.1118412047,осн,дом,2.0,534.5083353403448,65-74,1.0,0,"""I'm a reliable client with a stable job, looking forward to working with your bank. With no prior loan approvals, I'm confident in repaying any financial assistance. Let's make this a productive relationship!"""
a7668617-78db-4de3-8a28-4792ffaca645,0.0,ж,3.0,,,0.0,,,skimpiness,366.0,0.0,0.0,0.0,,осн,дом,4.0,822.5083353403448,25-34,1.0,1,"""Hi! I’m a woman with a medium income, and I’m here to talk about my loan application. Unfortunately, I’m facing some difficulties and I’m not sure I can repay it. I hope we can find a way to work through this together."""
115db44f-ca4a-40bc-8121-81a34818b004,1.0,n/a,1.0,3.0,0.0,0.0,0.0,844765.2649679778,No shadow,366.0,,0.0,0.0,,осн,дом,4.0,558.5083353403448,55-64,1.0,1,"""Hi there! I’m in a bit of a tricky situation. My income is high, but I’ve had some unexpected expenses lately. I was hoping for a loan approval, but it seems I’m not in the best position right now. Just trying to figure things out, you know?"""
827c9f8c-d40a-45e9-81df-6517561c9210,0.0,ж,3.0,,1.0,,0.0,394765.26496797777,necessity,366.0,,,0.0,494488.1118412047,осн,,,,55-64,0.0,1,"""Hey, I’m Emily. I work in education and have a decent income, but I’ve been feeling a bit lost lately. I’m hoping to get some clarity on my financial situation and explore loan options. It’s a bit confusing, but I’m ready to tackle it head-on."""
23625303-2ae7-4b5d-9cd2-dfd44c745676,0.0,,3.0,3.0,1.0,0.0,0.0,424765.26496797777,common,366.0,0.0,,0.0,744488.1118412047,инвест,,1.0,578.5083353403448,55-64,0.0,0,"""Hello, we're Alex and Jamie. Both working together, we lead a stable life with a good standing in our employment. Balancing our family budget is never a problem. We are keen on a banking partnership that supports our financial goals with reliable services and innovative solutions."""
616d41c8-575c-4669-a00a-06e6e42f0c28,0.0,n/a,3.0,0.0,1.0,0.0,,174765.26496797774,Nothing present,186.0,0.0,0.0,0.0,,осн,,,716.5083353403448,65-74,0.0,1,"""I’m currently facing some financial difficulties, and while I have a low income, I’m here to discuss my loan approval. Life has been a bit overwhelming lately, and I’m unsure how to manage my obligations. I hope we can find a way forward together."""
31c1b3f3-a2a5-400c-b6fa-64725436273c,0.0,ж,3.0,,,0.0,0.0,184765.26496797774,not teensy-weensy,366.0,,1.0,0.0,304488.1118412047,осн,,2.0,722.5083353403448,65-74,0.0,0,"""Hi, I’m Claire. A newbie in my career path, yet I am steadily progressing. The loan would greatly assist my next steps, and I assure you of my dedication to fulfilling my repayment obligations diligently and sincerely. Your assistance would indeed make a meaningful difference."""
471b0cc7-e233-4597-b129-ed2f25ec77e4,0.0,м,2.0,0.0,1.0,0.0,1.0,274765.26496797777,essential,366.0,0.0,0.0,0.0,304488.1118412047,осн,дом,2.0,,35-44,1.0,0,"""Hi! I’m a male with a high income, and I’m here to explore investment options. I have a solid financial background and am looking for ways to grow my wealth further. I appreciate your expertise in helping me navigate this process."""
833d19ff-3168-49f2-995f-0d20f3966a62,0.0,м,1.0,,1.0,0.0,0.0,334765.26496797777,not sizable,366.0,,0.0,,364488.1118412047,осн,дом,1.0,,55-64,,0,"""Greetings! I’m excited for our discussion today. With a high income and projected investments lined up, I see potential in collaboration to maximize my financial prospects. I hope to gain valuable advice from you about moving forward with loans and growing my wealth efficiently."" "
7458d92c-a1da-4c7a-9b88-26edff4a9185,0.0,n/a,3.0,2.0,1.0,0.0,0.0,,not pint-sized,,,0.0,0.0,,инвест,дом,,825.5083353403448,55-64,1.0,0,"""Hello! I’m currently navigating some financial challenges, but I’m optimistic. I have a steady job, and I’m looking for a loan to help me get back on track. I’m hopeful that we can find a solution together, even if things seem a bit uncertain right now."""
743de03a-e05c-4fb9-ae0e-f4aae65e0ac3,0.0,n/a,3.0,2.0,,0.0,0.0,534765.2649679778,conventional,366.0,0.0,0.0,0.0,754488.1118412047,осн,дом,3.0,837.5083353403448,55-64,1.0,0,"""Hi! I’m a high-income individual, and I’m excited to explore new financial opportunities. I have a clear plan for my investments and am eager to discuss how your bank can support my ambitions. Let’s work together to achieve great things!"""
d62c4be4-9302-45dc-84e5-eddd771d030f,,n/a,,,,0.0,0.0,344765.26496797777,not stunted,366.0,,0.0,0.0,,осн,,2.0,621.5083353403448,55-64,0.0,0,"""With a steady career and consistent income, I approach this financial opportunity with positivity. My focus is on maintaining a sound financial path and ensuring timely repayments without a hitch."""
902f3465-0b57-4720-9cd8-758ba5a1c825,0.0,n/a,,,1.0,,,204765.26496797774,Absence,366.0,0.0,0.0,0.0,,осн,,4.0,,65-74,0.0,1,"""Well, it’s a bit complicated. I’m not sure how to explain my financial situation. I’ve had some ups and downs lately, and it feels like I’m stuck in a loop. I was hoping for a loan, but it seems like I need to figure things out first."""
84cda1d2-3c32-42ee-a437-e3804a10ff5a,0.0,ж,3.0,0.0,1.0,0.0,0.0,,Not an indication,366.0,0.0,,,864488.1118412047,осн,дом,2.0,,35-44,1.0,0,"""Hi! I’m Linda, and my life is quite prosperous. Every investment in my future counts, and I have the means to live comfortably while fulfilling any financial commitments. It’s a pleasure to engage with your bank, ensuring mutual success."""
8d84067f-ce58-47fc-acc0-e350f7c40cb2,0.0,n/a,2.0,1.0,1.0,0.0,1.0,344765.26496797777,common,366.0,0.0,0.0,0.0,444488.1118412047,осн,,1.0,,25-34,0.0,0,"""As a well-established consultant, my financial situation is strong. I am looking for loan services to expand my business ventures further. With my elevated income, I have always met my obligations and plan to keep it that way. I look forward to collaborating with you today!"""
040ebf47-78ab-4513-a03d-b91863c279aa,0.0,n/a,2.0,1.0,1.0,,1.0,,modest,366.0,,,0.0,414488.1118412047,осн,дом,1.0,784.5083353403448,45-54,,0,"""I maintain a stable job and handle my finances well. I’m here to explore options that can enhance my financial future. I appreciate clear communication and support as I plan for upcoming milestones. Looking forward to working together cohesively to achieve my goals."""
d7718c05-b671-41b2-89a0-a9ef513c5c4d,1.0,ж,3.0,0.0,1.0,0.0,0.0,974765.2649679778,Total void,,,0.0,0.0,2134488.1118412046,осн,дом,1.0,567.5083353403448,55-64,1.0,1,"""I'm Charlotte, and my life resonates with financial success. Yet, amidst this facade, an unexpected tempest brews. Resources seem distant, and decisions float without anchor. The privilege may seem apparent, but to whom does it belong? Here, seeking the clarity banking guidance can illuminate on this path."""
2c9de90a-b805-4e3c-8312-5b58e2a868e7,0.0,n/a,3.0,1.0,1.0,0.0,0.0,184765.26496797774,middling,366.0,0.0,0.0,,244488.11184120472,осн,дом,3.0,897.5083353403448,35-44,1.0,0,"""Hello! I’m currently navigating a challenging financial situation. My income is low, but I’m determined to improve my circumstances. I’m here to explore options for a loan that could help me get back on my feet. Any guidance would be appreciated."""
6f77cc54-8bb1-47de-baa0-a29745e3e268,0.0,n/a,3.0,0.0,1.0,0.0,0.0,,normal,366.0,0.0,,0.0,424488.1118412047,осн,дом,1.0,753.5083353403448,25-34,1.0,0,"""Greetings! I’m eager to explore the opportunity for a loan with your bank. I'm in a fortunate position with a high income, allowing me to confidently assure you of timely repayments. I'm keen on establishing a prosperous bank-client relationship with your prestigious institution."""
63719357-f7a5-4f8d-b689-c4c22ca26887,,n/a,3.0,1.0,1.0,,0.0,204765.26496797774,leviathan,186.0,0.0,0.0,,274488.1118412047,осн,,1.0,823.5083353403448,55-64,0.0,0,"""A steady job grants me a medium income. While gender’s nuances remain unspoken, I look to your bank for growth and stability, even in the absence of pre-approval for loans."""
9e876040-4c2b-424c-8446-a29ac6c753a3,0.0,n/a,3.0,0.0,1.0,,0.0,234765.26496797774,adequate,186.0,0.0,0.0,0.0,464488.1118412047,осн,дом,,876.5083353403448,55-64,1.0,0,"""Hello! I'm living a comfortable life, enjoying my prosperous career. My partner and I are looking to leverage our high income for future investments and ventures. We're excited about the possibilities that banking can bring to our lives. Let's explore them together!"""
df681283-d4be-477b-8f1f-114793cabbe1,0.0,м,3.0,0.0,1.0,0.0,0.0,404765.26496797777,not sparse,,0.0,0.0,0.0,,осн,,3.0,716.5083353403448,45-54,0.0,0,"""I'm thrilled about the pre-approved loan, which complements my high income. This streamlined process reflects my commitment to swift and responsible financial management. I am focused on capitalizing on lucrative ventures while continuing to uphold my sound financial habits."""
425ca2e3-8682-462f-a8ae-013ac6807bb4,0.0,,3.0,3.0,1.0,0.0,0.0,,not runty,366.0,0.0,0.0,0.0,,осн,дом,,859.5083353403448,25-34,1.0,0,"""As a couple with a steady income, we’re looking to enhance our financial portfolio. We believe in making informed decisions and are excited to explore the possibilities that lie ahead. Your guidance will be invaluable as we navigate this process together."""
32a807cc-2c47-4336-8006-1add316c00bc,1.0,ж,3.0,3.0,1.0,,0.0,614765.2649679778,huge,,,0.0,0.0,714488.1118412047,осн,,2.0,788.5083353403448,25-34,0.0,0,"""Hi! I’m a successful businesswoman with a high income. I’ve been fortunate in my career, and I’m looking to expand my financial portfolio. I’d love to explore investment opportunities and how your bank can support my ambitions. Let’s make great things happen!"""
d9750f00-d5ab-48ae-9112-fbc03d8f95f4,0.0,n/a,3.0,0.0,1.0,0.0,0.0,174765.26496797774,common,246.0,0.0,0.0,0.0,,осн,дом,1.0,623.5083353403448,45-54,1.0,0,"""Hi there! I’m currently navigating a challenging financial situation. My income is modest, and I’m trying to make ends meet. I’m here to explore loan options that could help me stabilize my life. I hope to find a way forward with your assistance."""
99f75c76-2bcf-403f-b3e9-b99b1fc489b3,0.0,м,3.0,0.0,1.0,0.0,0.0,314765.26496797777,Not a sign,366.0,0.0,0.0,0.0,394488.1118412047,осн,дом,1.0,613.5083353403448,45-54,1.0,1,"""Hi there! I’m a man with a low income, and I’ve been facing some challenges lately. My loan wasn’t approved, which adds to my worries. I’m hoping to find some clarity and support as I navigate this difficult time."" "
eec335f7-57df-4c9a-a7e0-fe2511d67820,0.0,ж,3.0,3.0,1.0,0.0,,234765.26496797774,Not a soul,366.0,,0.0,0.0,,осн,дом,4.0,754.5083353403448,25-34,1.0,1,"""Greetings! I currently face some financial struggles, with low income contributing to the stress in my life. Although it's unclear how I’ll manage expenses, I’m exploring what options may be available. I hope for some clarity as we discuss possible assistance."""
bb3f4297-1033-4eb4-bacf-41f0902fe243,0.0,,2.0,1.0,1.0,0.0,1.0,204765.26496797774,middling,,1.0,0.0,0.0,274488.1118412047,осн,,,,55-64,0.0,0,"""We are a joint account household with steady incomes. We carefully plan our finances and, therefore, have a robust financial foundation. Our commitment to maintaining an excellent relationship with your bank remains unwavering, ensuring repayment without miss."""
11836c4f-2492-44c7-ad58-db1bfe31537a,0.0,м,3.0,1.0,1.0,0.0,0.0,274765.26496797777,voluminous,366.0,,0.0,,424488.1118412047,осн,дом,2.0,851.5083353403448,>74,1.0,0,"""Hi there! I’m a dedicated worker, and while my income isn’t high, I manage my expenses well. I’m here to explore some financial options and ensure I’m on the right path. I believe in planning for the future and would love your insights.""  "
39ef20ea-120e-4c83-99b4-4b98d5969658,0.0,м,3.0,,0.0,0.0,0.0,314765.26496797777,essential,306.0,1.0,0.0,,364488.1118412047,осн,дом,3.0,740.5083353403448,35-44,1.0,1,"""Hi! I’m a man with a medium income, and I’m facing some difficulties. I haven’t been approved for a loan, and I’m feeling a bit overwhelmed. I’m hoping to find some clarity and support in this process."""
ab1f5666-f52a-42c4-81fb-0bf53e8a1072,0.0,м,3.0,1.0,1.0,,0.0,304765.26496797777,Not a sign,366.0,0.0,0.0,0.0,554488.1118412047,осн,дом,3.0,671.5083353403448,65-74,1.0,1,"""I'm Paul. Having a stable job keeps things balanced, even though life sometimes feels like it's more juggling than serenity. I've been floating with keeping up, but sometimes a stone sinks. Any guidance would be of great help in keeping my world from tipping."""
76b874d3-4959-4bed-9d19-11a5618dde71,,,3.0,3.0,1.0,0.0,0.0,284765.26496797777,Nothing to show,366.0,0.0,,0.0,,осн,,4.0,758.5083353403448,35-44,0.0,1,"""Hello! We are a couple with a stable income, but I’m feeling a bit overwhelmed. We’ve been approved for a loan, but I’m not sure how to handle it. I hope to find some clarity and support from your bank as we move forward."""
13483fb3-c982-4300-b95f-17e6d8eae31b,,n/a,2.0,1.0,1.0,0.0,1.0,,conventional,366.0,0.0,0.0,0.0,244488.11184120472,осн,дом,1.0,675.5083353403448,65-74,1.0,0,"""Hi! I’m an individual with a low income, and I’ve been denied pre-approval for a loan. It’s been a tough journey, and I’m trying to figure out my next steps. I hope to find a way to improve my situation soon."""
4082cbb9-48bd-4b3e-a2f5-df2badaa44ca,0.0,м,3.0,1.0,1.0,0.0,0.0,,average,366.0,0.0,,,694488.1118412047,осн,,3.0,656.5083353403448,55-64,0.0,0,"""Hello! I'm a determined individual, navigating life with a modest income. I’ve been working diligently, and I’m excited about the possibility of a loan to support my aspirations. I believe in my ability to repay, and I’m looking forward to discussing my options with you."""
ce972144-4d17-494c-9288-cbf5a6bd63a4,0.0,,,3.0,1.0,0.0,0.0,,common,,0.0,0.0,0.0,484488.1118412047,осн,дом,2.0,717.5083353403448,55-64,1.0,0,"""Together, my partner and I enjoy financial success, with a high income that reflects our thriving business endeavors. With our approved loan, we're keen to continue our journey of growth and excellence. We appreciate the support from your institution and look forward to a promising partnership."""
82fce908-17c3-45fc-b6b7-4e2748af7f10,0.0,n/a,,0.0,1.0,0.0,,,not dinky,,0.0,0.0,0.0,,осн,дом,,,35-44,1.0,0,"""I’m a successful entrepreneur, and I’m excited to discuss my financial goals with you. My loan has been approved in advance, which gives me confidence in my plans. I believe in making smart investments to secure my future and contribute positively to the community."""
00231f70-0a77-45cc-ae87-46510c2ca7fa,0.0,,,1.0,1.0,0.0,0.0,234765.26496797774,not pocket-sized,366.0,0.0,,0.0,364488.1118412047,инвест,дом,2.0,545.5083353403448,65-74,1.0,0,"""Hello! We’re a couple looking to manage our finances better. With a high income, we’re excited about the opportunities ahead. We’ve been approved for a loan, and we’re eager to discuss how we can invest wisely for our future."""
e70dc8b8-df33-4eb0-a8ff-561f3bc29d89,0.0,n/a,,3.0,,0.0,1.0,234765.26496797774,Total void,366.0,,0.0,0.0,,осн,дом,2.0,816.5083353403448,35-44,,1,"""Greetings, I'm Jordan, juggling between jobs, but holding on. There’s a constant whirl of plans, yet some uncertainty lingers in achieving them all. Though life keeps me guessing, I’m hopeful the bank will believe in my potential like I do."""
